Logging to output/continuous/PPO/train/10-06-2024-21-40-08/
------------------------------------------
| rollout/                |              |
|    total_timesteps      | 46080       |
| train/                  |             |
|    approx_kl            | 0.007915013 |
|    clip_fraction        | 0.0371      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.71       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 38.1        |
|    n_updates            | 1790        |
|    policy_gradient_loss | -0.00633    |
|    std                  | 0.94        |
|    value_loss           | 104         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.1         |
|    ep_rew_mean          | -17.1        |
| time/                   |              |
|    fps                  | 250          |
|    iterations           | 184          |
|    time_elapsed         | 187          |
|    total_timesteps      | 47104        |
| train/                  |              |
|    approx_kl            | 0.0032136983 |
|    clip_fraction        | 0.00352      |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.71        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0001       |
|    loss                 | 37.7         |
|    n_updates            | 1830         |
|    policy_gradient_loss | -0.00191     |
|    std                  | 0.937        |
|    value_loss           | 146          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17          |
|    ep_rew_mean          | -17         |
| time/                   |             |
|    fps                  | 250         |
|    iterations           | 188         |
|    time_elapsed         | 192         |
|    total_timesteps      | 48128       |
| train/                  |             |
|    approx_kl            | 0.007928145 |
|    clip_fraction        | 0.0781      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.71       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0001      |
|    loss                 | 199         |
|    n_updates            | 1870        |
|    policy_gradient_loss | -0.0124     |
|    std                  | 0.935       |
|    value_loss           | 190         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.7         |
|    ep_rew_mean          | -17.7        |
| time/                   |              |
|    fps                  | 249          |
|    iterations           | 192          |
|    time_elapsed         | 197          |
|    total_timesteps      | 49152        |
| train/                  |              |
|    approx_kl            | 0.0070676957 |
|    clip_fraction        | 0.0824       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.69        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0001       |
|    loss                 | 28           |
|    n_updates            | 1910         |
|    policy_gradient_loss | -0.0115      |
|    std                  | 0.929        |
|    value_loss           | 109          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.7        |
|    ep_rew_mean          | -17.7       |
| time/                   |             |
|    fps                  | 248         |
|    iterations           | 196         |
|    time_elapsed         | 202         |
|    total_timesteps      | 50176       |
| train/                  |             |
|    approx_kl            | 0.004882185 |
|    clip_fraction        | 0.0285      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.69       |
|    explained_variance   | 1.79e-07    |
|    learning_rate        | 0.0001      |
|    loss                 | 27          |
|    n_updates            | 1950        |
|    policy_gradient_loss | -0.00656    |
|    std                  | 0.93        |
|    value_loss           | 155         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.7        |
|    ep_rew_mean          | -17.7       |
| time/                   |             |
|    fps                  | 246         |
|    iterations           | 200         |
|    time_elapsed         | 207         |
|    total_timesteps      | 51200       |
| train/                  |             |
|    approx_kl            | 0.008233728 |
|    clip_fraction        | 0.0664      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.69       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 211         |
|    n_updates            | 1990        |
|    policy_gradient_loss | -0.00638    |
|    std                  | 0.929       |
|    value_loss           | 158         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.1        |
|    ep_rew_mean          | -18.1       |
| time/                   |             |
|    fps                  | 246         |
|    iterations           | 204         |
|    time_elapsed         | 212         |
|    total_timesteps      | 52224       |
| train/                  |             |
|    approx_kl            | 0.007132045 |
|    clip_fraction        | 0.0574      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.69       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 32.3        |
|    n_updates            | 2030        |
|    policy_gradient_loss | -0.00717    |
|    std                  | 0.931       |
|    value_loss           | 162         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 18.1       |
|    ep_rew_mean          | -18.1      |
| time/                   |            |
|    fps                  | 245        |
|    iterations           | 208        |
|    time_elapsed         | 217        |
|    total_timesteps      | 53248      |
| train/                  |            |
|    approx_kl            | 0.00910321 |
|    clip_fraction        | 0.0637     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.69      |
|    explained_variance   | 0          |
|    learning_rate        | 0.0001     |
|    loss                 | 29.9       |
|    n_updates            | 2070       |
|    policy_gradient_loss | -0.0113    |
|    std                  | 0.928      |
|    value_loss           | 117        |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 18.1         |
|    ep_rew_mean          | -18.1        |
| time/                   |              |
|    fps                  | 244          |
|    iterations           | 212          |
|    time_elapsed         | 222          |
|    total_timesteps      | 54272        |
| train/                  |              |
|    approx_kl            | 0.0034587113 |
|    clip_fraction        | 0.0254       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.69        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0001       |
|    loss                 | 32           |
|    n_updates            | 2110         |
|    policy_gradient_loss | -0.00611     |
|    std                  | 0.929        |
|    value_loss           | 221          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.7        |
|    ep_rew_mean          | -17.7       |
| time/                   |             |
|    fps                  | 243         |
|    iterations           | 216         |
|    time_elapsed         | 227         |
|    total_timesteps      | 55296       |
| train/                  |             |
|    approx_kl            | 0.004788438 |
|    clip_fraction        | 0.034       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.68       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 32.3        |
|    n_updates            | 2150        |
|    policy_gradient_loss | -0.00638    |
|    std                  | 0.923       |
|    value_loss           | 121         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.5        |
|    ep_rew_mean          | -18.5       |
| time/                   |             |
|    fps                  | 242         |
|    iterations           | 220         |
|    time_elapsed         | 232         |
|    total_timesteps      | 56320       |
| train/                  |             |
|    approx_kl            | 0.007073258 |
|    clip_fraction        | 0.0395      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.67       |
|    explained_variance   | 5.96e-08    |
|    learning_rate        | 0.0001      |
|    loss                 | 32.3        |
|    n_updates            | 2190        |
|    policy_gradient_loss | -0.00647    |
|    std                  | 0.92        |
|    value_loss           | 68.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 19.1        |
|    ep_rew_mean          | -19.1       |
| time/                   |             |
|    fps                  | 242         |
|    iterations           | 224         |
|    time_elapsed         | 236         |
|    total_timesteps      | 57344       |
| train/                  |             |
|    approx_kl            | 0.009979339 |
|    clip_fraction        | 0.1         |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.67       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0001      |
|    loss                 | 32          |
|    n_updates            | 2230        |
|    policy_gradient_loss | -0.0134     |
|    std                  | 0.922       |
|    value_loss           | 125         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 18.3       |
|    ep_rew_mean          | -18.3      |
| time/                   |            |
|    fps                  | 241        |
|    iterations           | 228        |
|    time_elapsed         | 241        |
|    total_timesteps      | 58368      |
| train/                  |            |
|    approx_kl            | 0.00798083 |
|    clip_fraction        | 0.101      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.68      |
|    explained_variance   | 0          |
|    learning_rate        | 0.0001     |
|    loss                 | 28         |
|    n_updates            | 2270       |
|    policy_gradient_loss | -0.00891   |
|    std                  | 0.923      |
|    value_loss           | 186        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.9        |
|    ep_rew_mean          | -17.9       |
| time/                   |             |
|    fps                  | 240         |
|    iterations           | 232         |
|    time_elapsed         | 246         |
|    total_timesteps      | 59392       |
| train/                  |             |
|    approx_kl            | 0.019765643 |
|    clip_fraction        | 0.137       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.67       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 29.5        |
|    n_updates            | 2310        |
|    policy_gradient_loss | -0.0122     |
|    std                  | 0.922       |
|    value_loss           | 129         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.3         |
|    ep_rew_mean          | -17.3        |
| time/                   |              |
|    fps                  | 239          |
|    iterations           | 236          |
|    time_elapsed         | 251          |
|    total_timesteps      | 60416        |
| train/                  |              |
|    approx_kl            | 0.0058471225 |
|    clip_fraction        | 0.052        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.68        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0001       |
|    loss                 | 29.5         |
|    n_updates            | 2350         |
|    policy_gradient_loss | -0.0047      |
|    std                  | 0.922        |
|    value_loss           | 193          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.5        |
|    ep_rew_mean          | -17.5       |
| time/                   |             |
|    fps                  | 238         |
|    iterations           | 240         |
|    time_elapsed         | 257         |
|    total_timesteps      | 61440       |
| train/                  |             |
|    approx_kl            | 0.008001963 |
|    clip_fraction        | 0.0977      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.66       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 36.1        |
|    n_updates            | 2390        |
|    policy_gradient_loss | -0.0126     |
|    std                  | 0.914       |
|    value_loss           | 261         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.3        |
|    ep_rew_mean          | -18.3       |
| time/                   |             |
|    fps                  | 237         |
|    iterations           | 244         |
|    time_elapsed         | 262         |
|    total_timesteps      | 62464       |
| train/                  |             |
|    approx_kl            | 0.012748175 |
|    clip_fraction        | 0.0977      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.66       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 26.6        |
|    n_updates            | 2430        |
|    policy_gradient_loss | -0.0124     |
|    std                  | 0.916       |
|    value_loss           | 66.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.3        |
|    ep_rew_mean          | -18.3       |
| time/                   |             |
|    fps                  | 237         |
|    iterations           | 248         |
|    time_elapsed         | 266         |
|    total_timesteps      | 63488       |
| train/                  |             |
|    approx_kl            | 0.005938382 |
|    clip_fraction        | 0.0727      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.65       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 36.1        |
|    n_updates            | 2470        |
|    policy_gradient_loss | -0.00849    |
|    std                  | 0.91        |
|    value_loss           | 274         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.1        |
|    ep_rew_mean          | -18.1       |
| time/                   |             |
|    fps                  | 237         |
|    iterations           | 252         |
|    time_elapsed         | 271         |
|    total_timesteps      | 64512       |
| train/                  |             |
|    approx_kl            | 0.007190684 |
|    clip_fraction        | 0.0758      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.64       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 325         |
|    n_updates            | 2510        |
|    policy_gradient_loss | -0.0124     |
|    std                  | 0.907       |
|    value_loss           | 139         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.5        |
|    ep_rew_mean          | -17.5       |
| time/                   |             |
|    fps                  | 237         |
|    iterations           | 256         |
|    time_elapsed         | 275         |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.020961607 |
|    clip_fraction        | 0.239       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.63       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0001      |
|    loss                 | 35.3        |
|    n_updates            | 2550        |
|    policy_gradient_loss | -0.00192    |
|    std                  | 0.903       |
|    value_loss           | 361         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 16.6         |
|    ep_rew_mean          | -16.6        |
| time/                   |              |
|    fps                  | 237          |
|    iterations           | 260          |
|    time_elapsed         | 280          |
|    total_timesteps      | 66560        |
| train/                  |              |
|    approx_kl            | 0.0077407355 |
|    clip_fraction        | 0.0395       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.63        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0001       |
|    loss                 | 32           |
|    n_updates            | 2590         |
|    policy_gradient_loss | -0.00421     |
|    std                  | 0.9          |
|    value_loss           | 369          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.7        |
|    ep_rew_mean          | -17.7       |
| time/                   |             |
|    fps                  | 237         |
|    iterations           | 264         |
|    time_elapsed         | 284         |
|    total_timesteps      | 67584       |
| train/                  |             |
|    approx_kl            | 0.013210225 |
|    clip_fraction        | 0.127       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.62       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 23.1        |
|    n_updates            | 2630        |
|    policy_gradient_loss | -0.0135     |
|    std                  | 0.897       |
|    value_loss           | 145         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.3        |
|    ep_rew_mean          | -17.3       |
| time/                   |             |
|    fps                  | 236         |
|    iterations           | 268         |
|    time_elapsed         | 290         |
|    total_timesteps      | 68608       |
| train/                  |             |
|    approx_kl            | 0.007991966 |
|    clip_fraction        | 0.0945      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.63       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 36          |
|    n_updates            | 2670        |
|    policy_gradient_loss | -0.00779    |
|    std                  | 0.9         |
|    value_loss           | 146         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 17.3       |
|    ep_rew_mean          | -17.3      |
| time/                   |            |
|    fps                  | 235        |
|    iterations           | 272        |
|    time_elapsed         | 295        |
|    total_timesteps      | 69632      |
| train/                  |            |
|    approx_kl            | 0.00977297 |
|    clip_fraction        | 0.0996     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.63      |
|    explained_variance   | 1.79e-07   |
|    learning_rate        | 0.0001     |
|    loss                 | 34.1       |
|    n_updates            | 2710       |
|    policy_gradient_loss | -0.011     |
|    std                  | 0.9        |
|    value_loss           | 68.7       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 18.3         |
|    ep_rew_mean          | -18.3        |
| time/                   |              |
|    fps                  | 234          |
|    iterations           | 276          |
|    time_elapsed         | 301          |
|    total_timesteps      | 70656        |
| train/                  |              |
|    approx_kl            | 0.0013231856 |
|    clip_fraction        | 0.0043       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.63        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0001       |
|    loss                 | 30.2         |
|    n_updates            | 2750         |
|    policy_gradient_loss | -0.00391     |
|    std                  | 0.902        |
|    value_loss           | 152          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.5         |
|    ep_rew_mean          | -17.5        |
| time/                   |              |
|    fps                  | 232          |
|    iterations           | 280          |
|    time_elapsed         | 308          |
|    total_timesteps      | 71680        |
| train/                  |              |
|    approx_kl            | 0.0058361776 |
|    clip_fraction        | 0.0594       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.63        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0001       |
|    loss                 | 32.6         |
|    n_updates            | 2790         |
|    policy_gradient_loss | -0.0075      |
|    std                  | 0.902        |
|    value_loss           | 414          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.9        |
|    ep_rew_mean          | -17.9       |
| time/                   |             |
|    fps                  | 231         |
|    iterations           | 284         |
|    time_elapsed         | 314         |
|    total_timesteps      | 72704       |
| train/                  |             |
|    approx_kl            | 0.003336567 |
|    clip_fraction        | 0.0156      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.62       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 36          |
|    n_updates            | 2830        |
|    policy_gradient_loss | -0.0023     |
|    std                  | 0.897       |
|    value_loss           | 334         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.7         |
|    ep_rew_mean          | -17.7        |
| time/                   |              |
|    fps                  | 229          |
|    iterations           | 288          |
|    time_elapsed         | 321          |
|    total_timesteps      | 73728        |
| train/                  |              |
|    approx_kl            | 0.0076274686 |
|    clip_fraction        | 0.0754       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.62        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0001       |
|    loss                 | 37.9         |
|    n_updates            | 2870         |
|    policy_gradient_loss | -0.00807     |
|    std                  | 0.895        |
|    value_loss           | 158          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17          |
|    ep_rew_mean          | -17         |
| time/                   |             |
|    fps                  | 227         |
|    iterations           | 292         |
|    time_elapsed         | 328         |
|    total_timesteps      | 74752       |
| train/                  |             |
|    approx_kl            | 0.004935799 |
|    clip_fraction        | 0.0422      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.62       |
|    explained_variance   | 1.19e-07    |
|    learning_rate        | 0.0001      |
|    loss                 | 412         |
|    n_updates            | 2910        |
|    policy_gradient_loss | -0.00397    |
|    std                  | 0.898       |
|    value_loss           | 255         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 16.6        |
|    ep_rew_mean          | -16.6       |
| time/                   |             |
|    fps                  | 225         |
|    iterations           | 296         |
|    time_elapsed         | 335         |
|    total_timesteps      | 75776       |
| train/                  |             |
|    approx_kl            | 0.012807101 |
|    clip_fraction        | 0.151       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.61       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 31.1        |
|    n_updates            | 2950        |
|    policy_gradient_loss | -0.0145     |
|    std                  | 0.892       |
|    value_loss           | 164         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 16.6       |
|    ep_rew_mean          | -16.6      |
| time/                   |            |
|    fps                  | 224        |
|    iterations           | 300        |
|    time_elapsed         | 342        |
|    total_timesteps      | 76800      |
| train/                  |            |
|    approx_kl            | 0.00878719 |
|    clip_fraction        | 0.082      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.59      |
|    explained_variance   | -1.19e-07  |
|    learning_rate        | 0.0001     |
|    loss                 | 27.7       |
|    n_updates            | 2990       |
|    policy_gradient_loss | -0.0103    |
|    std                  | 0.886      |
|    value_loss           | 67.1       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.1         |
|    ep_rew_mean          | -17.1        |
| time/                   |              |
|    fps                  | 222          |
|    iterations           | 304          |
|    time_elapsed         | 349          |
|    total_timesteps      | 77824        |
| train/                  |              |
|    approx_kl            | 0.0047213286 |
|    clip_fraction        | 0.0797       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.59        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0001       |
|    loss                 | 830          |
|    n_updates            | 3030         |
|    policy_gradient_loss | -0.00689     |
|    std                  | 0.882        |
|    value_loss           | 369          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17           |
|    ep_rew_mean          | -17          |
| time/                   |              |
|    fps                  | 221          |
|    iterations           | 308          |
|    time_elapsed         | 356          |
|    total_timesteps      | 78848        |
| train/                  |              |
|    approx_kl            | 0.0058216937 |
|    clip_fraction        | 0.0797       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.6         |
|    explained_variance   | 0            |
|    learning_rate        | 0.0001       |
|    loss                 | 451          |
|    n_updates            | 3070         |
|    policy_gradient_loss | -0.0072      |
|    std                  | 0.887        |
|    value_loss           | 376          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.5        |
|    ep_rew_mean          | -17.5       |
| time/                   |             |
|    fps                  | 218         |
|    iterations           | 312         |
|    time_elapsed         | 365         |
|    total_timesteps      | 79872       |
| train/                  |             |
|    approx_kl            | 0.007825246 |
|    clip_fraction        | 0.0617      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.59       |
|    explained_variance   | 5.96e-08    |
|    learning_rate        | 0.0001      |
|    loss                 | 29.3        |
|    n_updates            | 3110        |
|    policy_gradient_loss | -0.00856    |
|    std                  | 0.884       |
|    value_loss           | 489         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 17.5       |
|    ep_rew_mean          | -17.5      |
| time/                   |            |
|    fps                  | 216        |
|    iterations           | 316        |
|    time_elapsed         | 372        |
|    total_timesteps      | 80896      |
| train/                  |            |
|    approx_kl            | 0.00882746 |
|    clip_fraction        | 0.0641     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.58      |
|    explained_variance   | 0          |
|    learning_rate        | 0.0001     |
|    loss                 | 29.8       |
|    n_updates            | 3150       |
|    policy_gradient_loss | -0.00785   |
|    std                  | 0.877      |
|    value_loss           | 175        |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.7         |
|    ep_rew_mean          | -17.7        |
| time/                   |              |
|    fps                  | 215          |
|    iterations           | 320          |
|    time_elapsed         | 379          |
|    total_timesteps      | 81920        |
| train/                  |              |
|    approx_kl            | 0.0070867976 |
|    clip_fraction        | 0.0391       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.57        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0001       |
|    loss                 | 30.3         |
|    n_updates            | 3190         |
|    policy_gradient_loss | -0.00864     |
|    std                  | 0.873        |
|    value_loss           | 66.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 18.1         |
|    ep_rew_mean          | -18.1        |
| time/                   |              |
|    fps                  | 214          |
|    iterations           | 324          |
|    time_elapsed         | 385          |
|    total_timesteps      | 82944        |
| train/                  |              |
|    approx_kl            | 0.0076530697 |
|    clip_fraction        | 0.0406       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.56        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0001       |
|    loss                 | 35.7         |
|    n_updates            | 3230         |
|    policy_gradient_loss | -0.0098      |
|    std                  | 0.872        |
|    value_loss           | 66.6         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.9        |
|    ep_rew_mean          | -17.9       |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 328         |
|    time_elapsed         | 392         |
|    total_timesteps      | 83968       |
| train/                  |             |
|    approx_kl            | 0.011915613 |
|    clip_fraction        | 0.133       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.55       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 31.5        |
|    n_updates            | 3270        |
|    policy_gradient_loss | -0.00458    |
|    std                  | 0.864       |
|    value_loss           | 183         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.5        |
|    ep_rew_mean          | -17.5       |
| time/                   |             |
|    fps                  | 212         |
|    iterations           | 332         |
|    time_elapsed         | 399         |
|    total_timesteps      | 84992       |
| train/                  |             |
|    approx_kl            | 0.008262566 |
|    clip_fraction        | 0.0613      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.51       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 34.3        |
|    n_updates            | 3310        |
|    policy_gradient_loss | -0.0111     |
|    std                  | 0.849       |
|    value_loss           | 305         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.9        |
|    ep_rew_mean          | -17.9       |
| time/                   |             |
|    fps                  | 212         |
|    iterations           | 336         |
|    time_elapsed         | 405         |
|    total_timesteps      | 86016       |
| train/                  |             |
|    approx_kl            | 0.007707131 |
|    clip_fraction        | 0.0414      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.5        |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 30.3        |
|    n_updates            | 3350        |
|    policy_gradient_loss | -0.00706    |
|    std                  | 0.845       |
|    value_loss           | 67.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.3        |
|    ep_rew_mean          | -18.3       |
| time/                   |             |
|    fps                  | 211         |
|    iterations           | 340         |
|    time_elapsed         | 411         |
|    total_timesteps      | 87040       |
| train/                  |             |
|    approx_kl            | 0.007981956 |
|    clip_fraction        | 0.0641      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.5        |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 33          |
|    n_updates            | 3390        |
|    policy_gradient_loss | -0.01       |
|    std                  | 0.844       |
|    value_loss           | 315         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 17.7       |
|    ep_rew_mean          | -17.7      |
| time/                   |            |
|    fps                  | 210        |
|    iterations           | 344        |
|    time_elapsed         | 418        |
|    total_timesteps      | 88064      |
| train/                  |            |
|    approx_kl            | 0.00957024 |
|    clip_fraction        | 0.043      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.49      |
|    explained_variance   | 0          |
|    learning_rate        | 0.0001     |
|    loss                 | 31.2       |
|    n_updates            | 3430       |
|    policy_gradient_loss | -0.00656   |
|    std                  | 0.841      |
|    value_loss           | 194        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.5        |
|    ep_rew_mean          | -17.5       |
| time/                   |             |
|    fps                  | 209         |
|    iterations           | 348         |
|    time_elapsed         | 426         |
|    total_timesteps      | 89088       |
| train/                  |             |
|    approx_kl            | 0.006641796 |
|    clip_fraction        | 0.0793      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.49       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 33.2        |
|    n_updates            | 3470        |
|    policy_gradient_loss | -0.00941    |
|    std                  | 0.84        |
|    value_loss           | 326         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17          |
|    ep_rew_mean          | -17         |
| time/                   |             |
|    fps                  | 207         |
|    iterations           | 352         |
|    time_elapsed         | 433         |
|    total_timesteps      | 90112       |
| train/                  |             |
|    approx_kl            | 0.006449298 |
|    clip_fraction        | 0.0574      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.49       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0001      |
|    loss                 | 39.4        |
|    n_updates            | 3510        |
|    policy_gradient_loss | -0.00339    |
|    std                  | 0.84        |
|    value_loss           | 597         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17          |
|    ep_rew_mean          | -17         |
| time/                   |             |
|    fps                  | 206         |
|    iterations           | 356         |
|    time_elapsed         | 440         |
|    total_timesteps      | 91136       |
| train/                  |             |
|    approx_kl            | 0.009167094 |
|    clip_fraction        | 0.127       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.48       |
|    explained_variance   | 1.19e-07    |
|    learning_rate        | 0.0001      |
|    loss                 | 34.3        |
|    n_updates            | 3550        |
|    policy_gradient_loss | -0.0086     |
|    std                  | 0.837       |
|    value_loss           | 338         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.3        |
|    ep_rew_mean          | -17.3       |
| time/                   |             |
