Logging to output/discrete/PPO/train/11-06-2024-14-38-48/
-----------------------------------------
| rollout/                |             |
| train/                  |              |
|    approx_kl            | 0.0059723933 |
|    clip_fraction        | 0.00955      |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0239      |
|    explained_variance   | 0.837        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.457        |
|    n_updates            | 1469         |
|    policy_gradient_loss | -0.00589     |
|    value_loss           | 0.737        |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 6.14          |
|    ep_rew_mean          | -5.14         |
| time/                   |               |
|    fps                  | 952           |
|    iterations           | 192           |
|    time_elapsed         | 51            |
|    total_timesteps      | 49152         |
| train/                  |               |
|    approx_kl            | 0.00025736494 |
|    clip_fraction        | 0.00273       |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0141       |
|    explained_variance   | 0.723         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.215         |
|    n_updates            | 1486          |
|    policy_gradient_loss | -0.00295      |
|    value_loss           | 1.05          |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5.95         |
|    ep_rew_mean          | -4.95        |
| time/                   |              |
|    fps                  | 955          |
|    iterations           | 196          |
|    time_elapsed         | 52           |
|    total_timesteps      | 50176        |
| train/                  |              |
|    approx_kl            | 0.0025863226 |
|    clip_fraction        | 0.00101      |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0209      |
|    explained_variance   | 0.902        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.234        |
|    n_updates            | 1514         |
|    policy_gradient_loss | -0.00132     |
|    value_loss           | 0.368        |
------------------------------------------
