Logging to output/continuous/PPO/train/11-06-2024-03-23-09/
-----------------------------------------
| rollout/                |             |
|    fps                  | 412          |
|    iterations           | 180          |
|    time_elapsed         | 111          |
|    total_timesteps      | 46080        |
| train/                  |              |
|    approx_kl            | 0.0070465133 |
|    clip_fraction        | 0.0473       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.73        |
|    explained_variance   | 0.712        |
|    learning_rate        | 0.0001       |
|    loss                 | 31.8         |
|    n_updates            | 1557         |
|    policy_gradient_loss | -0.00799     |
|    std                  | 0.95         |
|    value_loss           | 66.5         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.1         |
|    ep_rew_mean          | -17.1        |
| time/                   |              |
|    fps                  | 411          |
|    iterations           | 184          |
|    time_elapsed         | 114          |
|    total_timesteps      | 47104        |
| train/                  |              |
|    approx_kl            | 0.0055529205 |
|    clip_fraction        | 0.0316       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.73        |
|    explained_variance   | 0.84         |
|    learning_rate        | 0.0001       |
|    loss                 | 39.3         |
|    n_updates            | 1597         |
|    policy_gradient_loss | -0.00895     |
|    std                  | 0.946        |
|    value_loss           | 67.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17           |
|    ep_rew_mean          | -17          |
| time/                   |              |
|    fps                  | 410          |
|    iterations           | 188          |
|    time_elapsed         | 117          |
|    total_timesteps      | 48128        |
| train/                  |              |
|    approx_kl            | 0.0051946053 |
|    clip_fraction        | 0.0492       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.72        |
|    explained_variance   | 0.845        |
|    learning_rate        | 0.0001       |
|    loss                 | 32.6         |
|    n_updates            | 1635         |
|    policy_gradient_loss | -0.00869     |
|    std                  | 0.945        |
|    value_loss           | 67.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.5         |
|    ep_rew_mean          | -17.5        |
| time/                   |              |
|    fps                  | 409          |
|    iterations           | 192          |
|    time_elapsed         | 119          |
|    total_timesteps      | 49152        |
| train/                  |              |
|    approx_kl            | 0.0057768156 |
|    clip_fraction        | 0.068        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.72        |
|    explained_variance   | 0.89         |
|    learning_rate        | 0.0001       |
|    loss                 | 31.1         |
|    n_updates            | 1675         |
|    policy_gradient_loss | -0.007       |
|    std                  | 0.945        |
|    value_loss           | 66.2         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.5        |
|    ep_rew_mean          | -17.5       |
| time/                   |             |
|    fps                  | 408         |
|    iterations           | 196         |
|    time_elapsed         | 122         |
|    total_timesteps      | 50176       |
| train/                  |             |
|    approx_kl            | 0.006381953 |
|    clip_fraction        | 0.0426      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.72       |
|    explained_variance   | 0.852       |
|    learning_rate        | 0.0001      |
|    loss                 | 34.7        |
|    n_updates            | 1715        |
|    policy_gradient_loss | -0.00842    |
|    std                  | 0.944       |
|    value_loss           | 66.3        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 17.7       |
|    ep_rew_mean          | -17.7      |
| time/                   |            |
|    fps                  | 409        |
|    iterations           | 200        |
|    time_elapsed         | 124        |
|    total_timesteps      | 51200      |
| train/                  |            |
|    approx_kl            | 0.00786025 |
|    clip_fraction        | 0.0773     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.72      |
|    explained_variance   | 0.857      |
|    learning_rate        | 0.0001     |
|    loss                 | 26.7       |
|    n_updates            | 1750       |
|    policy_gradient_loss | -0.0108    |
|    std                  | 0.943      |
|    value_loss           | 66.6       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.1        |
|    ep_rew_mean          | -18.1       |
| time/                   |             |
|    fps                  | 411         |
|    iterations           | 204         |
|    time_elapsed         | 126         |
|    total_timesteps      | 52224       |
| train/                  |             |
|    approx_kl            | 0.012089055 |
|    clip_fraction        | 0.0515      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.72       |
|    explained_variance   | 0.861       |
|    learning_rate        | 0.0001      |
|    loss                 | 34.5        |
|    n_updates            | 1775        |
|    policy_gradient_loss | -0.00999    |
|    std                  | 0.942       |
|    value_loss           | 69.5        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 18.1         |
|    ep_rew_mean          | -18.1        |
| time/                   |              |
|    fps                  | 411          |
|    iterations           | 208          |
|    time_elapsed         | 129          |
|    total_timesteps      | 53248        |
| train/                  |              |
|    approx_kl            | 0.0060676252 |
|    clip_fraction        | 0.0402       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.71        |
|    explained_variance   | 0.759        |
|    learning_rate        | 0.0001       |
|    loss                 | 27.6         |
|    n_updates            | 1813         |
|    policy_gradient_loss | -0.00722     |
|    std                  | 0.938        |
|    value_loss           | 67.9         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.1        |
|    ep_rew_mean          | -18.1       |
| time/                   |             |
|    fps                  | 413         |
|    iterations           | 212         |
|    time_elapsed         | 131         |
|    total_timesteps      | 54272       |
| train/                  |             |
|    approx_kl            | 0.013536954 |
|    clip_fraction        | 0.0594      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.71       |
|    explained_variance   | 0.909       |
|    learning_rate        | 0.0001      |
|    loss                 | 36.5        |
|    n_updates            | 1835        |
|    policy_gradient_loss | -0.00696    |
|    std                  | 0.939       |
|    value_loss           | 69.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.7        |
|    ep_rew_mean          | -17.7       |
| time/                   |             |
|    fps                  | 415         |
|    iterations           | 216         |
|    time_elapsed         | 132         |
|    total_timesteps      | 55296       |
| train/                  |             |
|    approx_kl            | 0.009442381 |
|    clip_fraction        | 0.0489      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.71       |
|    explained_variance   | 0.779       |
|    learning_rate        | 0.0001      |
|    loss                 | 35.1        |
|    n_updates            | 1856        |
|    policy_gradient_loss | -0.00529    |
|    std                  | 0.938       |
|    value_loss           | 71          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.5        |
|    ep_rew_mean          | -18.5       |
| time/                   |             |
|    fps                  | 418         |
|    iterations           | 220         |
|    time_elapsed         | 134         |
|    total_timesteps      | 56320       |
| train/                  |             |
|    approx_kl            | 0.007840428 |
|    clip_fraction        | 0.0437      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.71       |
|    explained_variance   | -3.58e-07   |
|    learning_rate        | 0.0001      |
|    loss                 | 45.1        |
|    n_updates            | 1867        |
|    policy_gradient_loss | -0.00333    |
|    std                  | 0.939       |
|    value_loss           | 72.1        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 19.1         |
|    ep_rew_mean          | -19.1        |
| time/                   |              |
|    fps                  | 419          |
|    iterations           | 224          |
|    time_elapsed         | 136          |
|    total_timesteps      | 57344        |
| train/                  |              |
|    approx_kl            | 0.0128960265 |
|    clip_fraction        | 0.0938       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.7         |
|    explained_variance   | 0.785        |
|    learning_rate        | 0.0001       |
|    loss                 | 35.5         |
|    n_updates            | 1900         |
|    policy_gradient_loss | -0.0116      |
|    std                  | 0.934        |
|    value_loss           | 68.4         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.3        |
|    ep_rew_mean          | -18.3       |
| time/                   |             |
|    fps                  | 419         |
|    iterations           | 228         |
|    time_elapsed         | 139         |
|    total_timesteps      | 58368       |
| train/                  |             |
|    approx_kl            | 0.008456999 |
|    clip_fraction        | 0.0673      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.7        |
|    explained_variance   | 0.881       |
|    learning_rate        | 0.0001      |
|    loss                 | 36.3        |
|    n_updates            | 1934        |
|    policy_gradient_loss | -0.0127     |
|    std                  | 0.936       |
|    value_loss           | 68          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.9        |
|    ep_rew_mean          | -17.9       |
| time/                   |             |
|    fps                  | 421         |
|    iterations           | 232         |
|    time_elapsed         | 140         |
|    total_timesteps      | 59392       |
| train/                  |             |
|    approx_kl            | 0.015006889 |
|    clip_fraction        | 0.029       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.7        |
|    explained_variance   | 0.793       |
|    learning_rate        | 0.0001      |
|    loss                 | 36.6        |
|    n_updates            | 1953        |
|    policy_gradient_loss | -0.00414    |
|    std                  | 0.933       |
|    value_loss           | 70.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.3        |
|    ep_rew_mean          | -17.3       |
| time/                   |             |
|    fps                  | 422         |
|    iterations           | 236         |
|    time_elapsed         | 142         |
|    total_timesteps      | 60416       |
| train/                  |             |
|    approx_kl            | 0.007923833 |
|    clip_fraction        | 0.0777      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.7        |
|    explained_variance   | 0.882       |
|    learning_rate        | 0.0001      |
|    loss                 | 27.2        |
|    n_updates            | 1983        |
|    policy_gradient_loss | -0.00852    |
|    std                  | 0.93        |
|    value_loss           | 66.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.5        |
|    ep_rew_mean          | -17.5       |
| time/                   |             |
|    fps                  | 423         |
|    iterations           | 240         |
|    time_elapsed         | 145         |
|    total_timesteps      | 61440       |
| train/                  |             |
|    approx_kl            | 0.009424199 |
|    clip_fraction        | 0.0401      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.69       |
|    explained_variance   | 0.918       |
|    learning_rate        | 0.0001      |
|    loss                 | 27.6        |
|    n_updates            | 2010        |
|    policy_gradient_loss | -0.00735    |
|    std                  | 0.927       |
|    value_loss           | 68.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.3        |
|    ep_rew_mean          | -18.3       |
| time/                   |             |
|    fps                  | 424         |
|    iterations           | 244         |
|    time_elapsed         | 147         |
|    total_timesteps      | 62464       |
| train/                  |             |
|    approx_kl            | 0.010227818 |
|    clip_fraction        | 0.061       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.68       |
|    explained_variance   | -4.77e-07   |
|    learning_rate        | 0.0001      |
|    loss                 | 31.4        |
|    n_updates            | 2034        |
|    policy_gradient_loss | -0.013      |
|    std                  | 0.927       |
|    value_loss           | 67.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.3        |
|    ep_rew_mean          | -18.3       |
| time/                   |             |
|    fps                  | 425         |
|    iterations           | 248         |
|    time_elapsed         | 149         |
|    total_timesteps      | 63488       |
| train/                  |             |
|    approx_kl            | 0.013751318 |
|    clip_fraction        | 0.0429      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.68       |
|    explained_variance   | 0.922       |
|    learning_rate        | 0.0001      |
|    loss                 | 36.9        |
|    n_updates            | 2062        |
|    policy_gradient_loss | -0.00519    |
|    std                  | 0.924       |
|    value_loss           | 68.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.1        |
|    ep_rew_mean          | -18.1       |
| time/                   |             |
|    fps                  | 426         |
|    iterations           | 252         |
|    time_elapsed         | 151         |
|    total_timesteps      | 64512       |
| train/                  |             |
|    approx_kl            | 0.010579694 |
|    clip_fraction        | 0.0586      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.68       |
|    explained_variance   | 0.808       |
|    learning_rate        | 0.0001      |
|    loss                 | 38          |
|    n_updates            | 2082        |
|    policy_gradient_loss | -0.0107     |
|    std                  | 0.923       |
|    value_loss           | 69.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.7        |
|    ep_rew_mean          | -17.7       |
| time/                   |             |
|    fps                  | 428         |
|    iterations           | 256         |
|    time_elapsed         | 152         |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.010009933 |
|    clip_fraction        | 0.0592      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.67       |
|    explained_variance   | 0.000524    |
|    learning_rate        | 0.0001      |
|    loss                 | 34.4        |
|    n_updates            | 2095        |
|    policy_gradient_loss | -0.00796    |
|    std                  | 0.92        |
|    value_loss           | 179         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 16.6        |
|    ep_rew_mean          | -16.6       |
| time/                   |             |
|    fps                  | 430         |
|    iterations           | 260         |
|    time_elapsed         | 154         |
|    total_timesteps      | 66560       |
| train/                  |             |
|    approx_kl            | 0.008827719 |
|    clip_fraction        | 0.0446      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.66       |
|    explained_variance   | 0.942       |
|    learning_rate        | 0.0001      |
|    loss                 | 40          |
|    n_updates            | 2114        |
|    policy_gradient_loss | -0.00456    |
|    std                  | 0.917       |
|    value_loss           | 69.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.9        |
|    ep_rew_mean          | -17.9       |
| time/                   |             |
|    fps                  | 431         |
|    iterations           | 264         |
|    time_elapsed         | 156         |
|    total_timesteps      | 67584       |
| train/                  |             |
|    approx_kl            | 0.015550768 |
|    clip_fraction        | 0.0712      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.66       |
|    explained_variance   | 0.813       |
|    learning_rate        | 0.0001      |
|    loss                 | 30          |
|    n_updates            | 2140        |
|    policy_gradient_loss | -0.00592    |
|    std                  | 0.915       |
|    value_loss           | 69.4        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 17.3       |
|    ep_rew_mean          | -17.3      |
| time/                   |            |
|    fps                  | 433        |
|    iterations           | 268        |
|    time_elapsed         | 158        |
|    total_timesteps      | 68608      |
| train/                  |            |
|    approx_kl            | 0.00861877 |
|    clip_fraction        | 0.0469     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.66      |
|    explained_variance   | 0.815      |
|    learning_rate        | 0.0001     |
|    loss                 | 33.1       |
|    n_updates            | 2162       |
|    policy_gradient_loss | -0.00479   |
|    std                  | 0.913      |
|    value_loss           | 68         |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 17.1       |
|    ep_rew_mean          | -17.1      |
| time/                   |            |
|    fps                  | 434        |
|    iterations           | 272        |
|    time_elapsed         | 160        |
|    total_timesteps      | 69632      |
| train/                  |            |
|    approx_kl            | 0.00969365 |
|    clip_fraction        | 0.0537     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.65      |
|    explained_variance   | 2.15e-06   |
|    learning_rate        | 0.0001     |
|    loss                 | 38.7       |
|    n_updates            | 2185       |
|    policy_gradient_loss | -0.00586   |
|    std                  | 0.911      |
|    value_loss           | 70.6       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 18.3         |
|    ep_rew_mean          | -18.3        |
| time/                   |              |
|    fps                  | 434          |
|    iterations           | 276          |
|    time_elapsed         | 162          |
|    total_timesteps      | 70656        |
| train/                  |              |
|    approx_kl            | 0.0063459594 |
|    clip_fraction        | 0.0555       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.65        |
|    explained_variance   | 0.825        |
|    learning_rate        | 0.0001       |
|    loss                 | 38           |
|    n_updates            | 2208         |
|    policy_gradient_loss | -0.00946     |
|    std                  | 0.909        |
|    value_loss           | 68.1         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.5        |
|    ep_rew_mean          | -17.5       |
| time/                   |             |
|    fps                  | 435         |
|    iterations           | 280         |
|    time_elapsed         | 164         |
|    total_timesteps      | 71680       |
| train/                  |             |
|    approx_kl            | 0.011277278 |
|    clip_fraction        | 0.0361      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.64       |
|    explained_variance   | 0.948       |
|    learning_rate        | 0.0001      |
|    loss                 | 30.2        |
|    n_updates            | 2234        |
|    policy_gradient_loss | -0.00694    |
|    std                  | 0.909       |
|    value_loss           | 67.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.9        |
|    ep_rew_mean          | -17.9       |
| time/                   |             |
|    fps                  | 436         |
|    iterations           | 284         |
|    time_elapsed         | 166         |
|    total_timesteps      | 72704       |
| train/                  |             |
|    approx_kl            | 0.005487695 |
|    clip_fraction        | 0.0437      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.64       |
|    explained_variance   | 0.932       |
|    learning_rate        | 0.0001      |
|    loss                 | 28.2        |
|    n_updates            | 2254        |
|    policy_gradient_loss | -0.0051     |
|    std                  | 0.908       |
|    value_loss           | 66.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.7        |
|    ep_rew_mean          | -17.7       |
| time/                   |             |
|    fps                  | 436         |
|    iterations           | 288         |
|    time_elapsed         | 168         |
|    total_timesteps      | 73728       |
| train/                  |             |
|    approx_kl            | 0.010568209 |
|    clip_fraction        | 0.0761      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.64       |
|    explained_variance   | 0.829       |
|    learning_rate        | 0.0001      |
|    loss                 | 34.7        |
|    n_updates            | 2282        |
|    policy_gradient_loss | -0.0135     |
|    std                  | 0.908       |
|    value_loss           | 68.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.1        |
|    ep_rew_mean          | -17.1       |
| time/                   |             |
|    fps                  | 437         |
|    iterations           | 292         |
|    time_elapsed         | 170         |
|    total_timesteps      | 74752       |
| train/                  |             |
|    approx_kl            | 0.009459793 |
|    clip_fraction        | 0.0508      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.65       |
|    explained_variance   | 0.926       |
|    learning_rate        | 0.0001      |
|    loss                 | 38.5        |
|    n_updates            | 2306        |
|    policy_gradient_loss | -0.00737    |
|    std                  | 0.909       |
|    value_loss           | 69.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 16.8        |
|    ep_rew_mean          | -16.8       |
| time/                   |             |
|    fps                  | 439         |
|    iterations           | 296         |
|    time_elapsed         | 172         |
|    total_timesteps      | 75776       |
| train/                  |             |
|    approx_kl            | 0.012526952 |
|    clip_fraction        | 0.0946      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.64       |
|    explained_variance   | -4.87       |
|    learning_rate        | 0.0001      |
|    loss                 | 292         |
|    n_updates            | 2324        |
|    policy_gradient_loss | -0.0149     |
|    std                  | 0.907       |
|    value_loss           | 138         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17           |
|    ep_rew_mean          | -17          |
| time/                   |              |
|    fps                  | 438          |
|    iterations           | 300          |
|    time_elapsed         | 175          |
|    total_timesteps      | 76800        |
| train/                  |              |
|    approx_kl            | 0.0080146445 |
|    clip_fraction        | 0.034        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.64        |
|    explained_variance   | 0.96         |
|    learning_rate        | 0.0001       |
|    loss                 | 30           |
|    n_updates            | 2357         |
|    policy_gradient_loss | -0.00771     |
|    std                  | 0.906        |
|    value_loss           | 68.1         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.1        |
|    ep_rew_mean          | -17.1       |
| time/                   |             |
|    fps                  | 438         |
|    iterations           | 304         |
|    time_elapsed         | 177         |
|    total_timesteps      | 77824       |
| train/                  |             |
|    approx_kl            | 0.008307915 |
|    clip_fraction        | 0.0828      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.64       |
|    explained_variance   | 0.838       |
|    learning_rate        | 0.0001      |
|    loss                 | 33.6        |
|    n_updates            | 2381        |
|    policy_gradient_loss | -0.0102     |
|    std                  | 0.904       |
|    value_loss           | 66.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 16.8        |
|    ep_rew_mean          | -16.8       |
| time/                   |             |
|    fps                  | 439         |
|    iterations           | 308         |
|    time_elapsed         | 179         |
|    total_timesteps      | 78848       |
| train/                  |             |
|    approx_kl            | 0.011238269 |
|    clip_fraction        | 0.0542      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.64       |
|    explained_variance   | 0.954       |
|    learning_rate        | 0.0001      |
|    loss                 | 41.6        |
|    n_updates            | 2409        |
|    policy_gradient_loss | -0.0101     |
|    std                  | 0.905       |
|    value_loss           | 69.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.3        |
|    ep_rew_mean          | -17.3       |
| time/                   |             |
|    fps                  | 439         |
|    iterations           | 312         |
|    time_elapsed         | 181         |
|    total_timesteps      | 79872       |
| train/                  |             |
|    approx_kl            | 0.010147703 |
|    clip_fraction        | 0.0469      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.63       |
|    explained_variance   | 0.917       |
|    learning_rate        | 0.0001      |
|    loss                 | 39.7        |
|    n_updates            | 2437        |
|    policy_gradient_loss | -0.0119     |
|    std                  | 0.902       |
|    value_loss           | 69.4        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 17.9       |
|    ep_rew_mean          | -17.9      |
| time/                   |            |
|    fps                  | 439        |
|    iterations           | 316        |
|    time_elapsed         | 184        |
|    total_timesteps      | 80896      |
| train/                  |            |
|    approx_kl            | 0.00852718 |
|    clip_fraction        | 0.0552     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.62      |
|    explained_variance   | -3.58e-07  |
|    learning_rate        | 0.0001     |
|    loss                 | 30.5       |
|    n_updates            | 2467       |
|    policy_gradient_loss | -0.0074    |
|    std                  | 0.899      |
|    value_loss           | 69.8       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.7        |
|    ep_rew_mean          | -17.7       |
| time/                   |             |
|    fps                  | 439         |
|    iterations           | 320         |
|    time_elapsed         | 186         |
|    total_timesteps      | 81920       |
| train/                  |             |
|    approx_kl            | 0.010215907 |
|    clip_fraction        | 0.0618      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.61       |
|    explained_variance   | -3.34e-06   |
|    learning_rate        | 0.0001      |
|    loss                 | 31.8        |
|    n_updates            | 2496        |
|    policy_gradient_loss | -0.0105     |
|    std                  | 0.895       |
|    value_loss           | 68.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.3        |
|    ep_rew_mean          | -18.3       |
| time/                   |             |
|    fps                  | 439         |
|    iterations           | 324         |
|    time_elapsed         | 188         |
|    total_timesteps      | 82944       |
| train/                  |             |
|    approx_kl            | 0.008877901 |
|    clip_fraction        | 0.0945      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.62       |
|    explained_variance   | 5.96e-07    |
|    learning_rate        | 0.0001      |
|    loss                 | 22.6        |
|    n_updates            | 2520        |
|    policy_gradient_loss | -0.0155     |
|    std                  | 0.896       |
|    value_loss           | 66.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.7        |
|    ep_rew_mean          | -17.7       |
| time/                   |             |
|    fps                  | 439         |
|    iterations           | 328         |
|    time_elapsed         | 191         |
|    total_timesteps      | 83968       |
| train/                  |             |
|    approx_kl            | 0.008498715 |
|    clip_fraction        | 0.0746      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.62       |
|    explained_variance   | 0.854       |
|    learning_rate        | 0.0001      |
|    loss                 | 29.4        |
|    n_updates            | 2547        |
|    policy_gradient_loss | -0.00714    |
|    std                  | 0.895       |
|    value_loss           | 66.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.7        |
|    ep_rew_mean          | -17.7       |
| time/                   |             |
|    fps                  | 438         |
|    iterations           | 332         |
|    time_elapsed         | 193         |
|    total_timesteps      | 84992       |
| train/                  |             |
|    approx_kl            | 0.016310902 |
|    clip_fraction        | 0.0515      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.61       |
|    explained_variance   | 0.923       |
|    learning_rate        | 0.0001      |
|    loss                 | 36.2        |
|    n_updates            | 2580        |
|    policy_gradient_loss | -0.0061     |
|    std                  | 0.892       |
|    value_loss           | 70.6        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 17.5       |
|    ep_rew_mean          | -17.5      |
| time/                   |            |
|    fps                  | 439        |
|    iterations           | 336        |
|    time_elapsed         | 195        |
|    total_timesteps      | 86016      |
| train/                  |            |
|    approx_kl            | 0.01290557 |
|    clip_fraction        | 0.0849     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.61      |
|    explained_variance   | -1.07e-06  |
|    learning_rate        | 0.0001     |
|    loss                 | 34.7       |
|    n_updates            | 2603       |
|    policy_gradient_loss | -0.0153    |
|    std                  | 0.894      |
|    value_loss           | 70.2       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.3        |
|    ep_rew_mean          | -18.3       |
| time/                   |             |
|    fps                  | 438         |
|    iterations           | 340         |
|    time_elapsed         | 198         |
|    total_timesteps      | 87040       |
| train/                  |             |
|    approx_kl            | 0.011773394 |
|    clip_fraction        | 0.077       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.61       |
|    explained_variance   | 0.927       |
|    learning_rate        | 0.0001      |
|    loss                 | 29.8        |
|    n_updates            | 2640        |
|    policy_gradient_loss | -0.0132     |
|    std                  | 0.892       |
|    value_loss           | 67.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.9        |
|    ep_rew_mean          | -17.9       |
| time/                   |             |
|    fps                  | 438         |
|    iterations           | 344         |
|    time_elapsed         | 200         |
|    total_timesteps      | 88064       |
| train/                  |             |
|    approx_kl            | 0.008476508 |
|    clip_fraction        | 0.0945      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.61       |
|    explained_variance   | 0.928       |
|    learning_rate        | 0.0001      |
|    loss                 | 28.9        |
|    n_updates            | 2664        |
|    policy_gradient_loss | -0.0148     |
|    std                  | 0.895       |
|    value_loss           | 67.6        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 17.7       |
|    ep_rew_mean          | -17.7      |
| time/                   |            |
|    fps                  | 438        |
|    iterations           | 348        |
|    time_elapsed         | 202        |
|    total_timesteps      | 89088      |
| train/                  |            |
|    approx_kl            | 0.00958156 |
|    clip_fraction        | 0.0875     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.61      |
|    explained_variance   | 0.961      |
|    learning_rate        | 0.0001     |
|    loss                 | 28         |
|    n_updates            | 2696       |
|    policy_gradient_loss | -0.00926   |
|    std                  | 0.895      |
|    value_loss           | 66.5       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17          |
|    ep_rew_mean          | -17         |
| time/                   |             |
|    fps                  | 438         |
|    iterations           | 352         |
|    time_elapsed         | 205         |
|    total_timesteps      | 90112       |
| train/                  |             |
|    approx_kl            | 0.011282697 |
|    clip_fraction        | 0.0882      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.6        |
|    explained_variance   | 0.961       |
|    learning_rate        | 0.0001      |
|    loss                 | 34.7        |
|    n_updates            | 2723        |
|    policy_gradient_loss | -0.0114     |
|    std                  | 0.889       |
|    value_loss           | 67.8        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 16.8         |
|    ep_rew_mean          | -16.8        |
| time/                   |              |
|    fps                  | 438          |
|    iterations           | 356          |
|    time_elapsed         | 207          |
|    total_timesteps      | 91136        |
| train/                  |              |
|    approx_kl            | 0.0069920123 |
|    clip_fraction        | 0.0633       |
|    clip_range           | 0.2          |
