Logging to output/discrete/PPO/train/11-06-2024-14-21-59/
------------------------------------------
| rollout/                |              |
|    approx_kl            | 0.0030424579 |
|    clip_fraction        | 0.0469       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.343       |
|    explained_variance   | -2.38e-07    |
|    learning_rate        | 0.0001       |
|    loss                 | 26.4         |
|    n_updates            | 1708         |
|    policy_gradient_loss | -0.00346     |
|    value_loss           | 118          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.9         |
|    ep_rew_mean          | -17.8        |
| time/                   |              |
|    fps                  | 88           |
|    iterations           | 192          |
|    time_elapsed         | 557          |
|    total_timesteps      | 49152        |
| train/                  |              |
|    approx_kl            | 0.0036559077 |
|    clip_fraction        | 0.0246       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.357       |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0001       |
|    loss                 | 39.6         |
|    n_updates            | 1748         |
|    policy_gradient_loss | -0.00128     |
|    value_loss           | 80.5         |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 18.9          |
|    ep_rew_mean          | -18.8         |
| time/                   |               |
|    fps                  | 87            |
|    iterations           | 196           |
|    time_elapsed         | 570           |
|    total_timesteps      | 50176         |
| train/                  |               |
|    approx_kl            | 0.00062914635 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.269        |
|    explained_variance   | 0             |
|    learning_rate        | 0.0001        |
|    loss                 | 33.2          |
|    n_updates            | 1788          |
|    policy_gradient_loss | 0.000396      |
|    value_loss           | 81.7          |
-------------------------------------------
