Logging to output/discrete/PPO/train/11-06-2024-14-41-52/
------------------------------------------
| rollout/                |              |
|    policy_gradient_loss | -5.01e-06     |
|    value_loss           | 2.78e-06      |
-------------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 3.35     |
|    ep_rew_mean          | -2.35    |
| time/                   |          |
|    fps                  | 1042     |
|    iterations           | 188      |
|    time_elapsed         | 46       |
|    total_timesteps      | 48128    |
| train/                  |          |
|    approx_kl            | 0.0      |
|    clip_fraction        | 0        |
|    clip_range           | 0.2      |
|    entropy_loss         | -0.00284 |
|    explained_variance   | 0.999    |
|    learning_rate        | 0.0001   |
|    loss                 | 0.000159 |
|    n_updates            | 1418     |
|    policy_gradient_loss | -2.6e-06 |
|    value_loss           | 0.000942 |
--------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 3.31          |
|    ep_rew_mean          | -2.31         |
| time/                   |               |
|    fps                  | 1041          |
|    iterations           | 192           |
|    time_elapsed         | 47            |
|    total_timesteps      | 49152         |
| train/                  |               |
|    approx_kl            | 3.4569297e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.00294      |
|    explained_variance   | 1             |
|    learning_rate        | 0.0001        |
|    loss                 | 8.59e-05      |
|    n_updates            | 1446          |
|    policy_gradient_loss | 0.00189       |
|    value_loss           | 7.47e-05      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 3.39         |
|    ep_rew_mean          | -2.39        |
| time/                   |              |
|    fps                  | 1041         |
|    iterations           | 196          |
|    time_elapsed         | 48           |
|    total_timesteps      | 50176        |
| train/                  |              |
|    approx_kl            | 0.0105432505 |
|    clip_fraction        | 0.0312       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0425      |
|    explained_variance   | 0.903        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.12         |
|    n_updates            | 1475         |
|    policy_gradient_loss | -0.0232      |
|    value_loss           | 0.134        |
------------------------------------------
