Logging to output/discrete/PPO/train/11-06-2024-14-32-51/
-----------------------------------------
| rollout/                |             |
|    ep_rew_mean          | -0.66     |
| time/                   |           |
|    fps                  | 939       |
|    iterations           | 188       |
|    time_elapsed         | 51        |
|    total_timesteps      | 48128     |
| train/                  |           |
|    approx_kl            | 0.0       |
|    clip_fraction        | 0         |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.000562 |
|    explained_variance   | 1         |
|    learning_rate        | 0.0001    |
|    loss                 | -2.33e-10 |
|    n_updates            | 1834      |
|    policy_gradient_loss | -1.16e-10 |
|    value_loss           | 1.4e-16   |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 1.65      |
|    ep_rew_mean          | -0.65     |
| time/                   |           |
|    fps                  | 938       |
|    iterations           | 192       |
|    time_elapsed         | 52        |
|    total_timesteps      | 49152     |
| train/                  |           |
|    approx_kl            | 0.0       |
|    clip_fraction        | 0         |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.000562 |
|    explained_variance   | 1         |
|    learning_rate        | 0.0001    |
|    loss                 | -2.5e-07  |
|    n_updates            | 1874      |
|    policy_gradient_loss | 4.35e-08  |
|    value_loss           | 7.05e-12  |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 1.59      |
|    ep_rew_mean          | -0.59     |
| time/                   |           |
|    fps                  | 938       |
|    iterations           | 196       |
|    time_elapsed         | 53        |
|    total_timesteps      | 50176     |
| train/                  |           |
|    approx_kl            | 0.0       |
|    clip_fraction        | 0         |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.000562 |
|    explained_variance   | 1         |
|    learning_rate        | 0.0001    |
|    loss                 | 1.19e-06  |
|    n_updates            | 1914      |
|    policy_gradient_loss | 3.31e-08  |
|    value_loss           | 9.86e-07  |
---------------------------------------
